transaction_id,branch_id,product_id,product_name,category,price,quantity,total_amount,date,time
T001636,B003,P015,Thalapath Fish 1kg,Seafood,1736.48,2,3472.96,2024-04-06,15:24:28
T001637,B001,P013,Prima Pasta 500g,Pasta & Noodles,408.27,8,3266.16,2024-09-20,10:27:28
T001638,B004,P014,Anchor Cheese 200g,Dairy,861.5,1,861.5,2024-01-17,17:05:33
T001639,B001,P012,Nescafe Coffee 200g,Beverages,1467.7,2,2935.4,2024-05-31,20:45:20
T001640,B004,P007,Sunlight Soap Bar,Personal Care,157.11,4,628.44,2024-07-06,13:31:59
T001641,B004,P012,Nescafe Coffee 200g,Beverages,1470.51,3,4411.53,2024-08-23,14:09:41
T001642,B002,P017,Red Onions 500g,Vegetables,149.3,4,597.2,2024-06-04,16:58:45
T001643,B005,P023,Samaposha 200g,Breakfast Cereals,268.41,1,268.41,2025-02-09,09:08:26
T001644,B004,P011,Dilmah Tea Bags 100ct,Beverages,671.44,2,1342.88,2024-05-23,20:10:24
T001645,B002,P009,Coconut Oil 1L,Cooking Oil,794.35,3,2383.05,2024-04-07,12:44:15
T001646,B003,P021,Coca-Cola 1.5L,Soft Drinks,367.07,1,367.07,2025-05-06,17:34:30
T001647,B001,P004,Chicken Meat 1kg,Meat,1225.98,2,2451.96,2024-02-03,10:10:27
T001648,B004,P022,Munchee Biscuits 125g,Snacks,118.26,2,236.52,2024-06-18,17:40:25
T001649,B004,P001,Keeri Samba Rice 5kg,Grains,1525.43,3,4576.29,2025-05-12,20:59:46
T001650,B001,P003,Fresh Milk 1L,Dairy,443.62,3,1330.86,2025-03-07,18:01:09
T001651,B003,P011,Dilmah Tea Bags 100ct,Beverages,671.06,3,2013.18,2024-05-29,09:26:16
T001652,B004,P018,Eggs (Brown) 6 pack,Dairy & Eggs,290.58,2,581.16,2024-10-14,19:07:58
T001653,B002,P009,Coconut Oil 1L,Cooking Oil,803.65,1,803.65,2024-06-09,09:56:26
T001654,B005,P016,Dhal 500g,Pulses,402.03,1,402.03,2025-03-09,08:29:32
T001655,B005,P002,White Bread Loaf,Bakery,262.02,2,524.04,2024-03-31,20:38:28
T001656,B005,P010,Sugar 1kg,Staples,338.28,1,338.28,2025-03-29,17:17:54
T001657,B004,P014,Anchor Cheese 200g,Dairy,858.08,4,3432.32,2024-06-11,09:07:07
T001658,B001,P007,Sunlight Soap Bar,Personal Care,147.55,5,737.75,2024-10-25,16:02:47
T001659,B003,P025,Sausages 250g,Processed Meat,767.89,3,2303.67,2024-10-28,21:03:21
T001660,B005,P008,Head & Shoulders Shampoo 400ml,Personal Care,1214.1,2,2428.2,2024-10-23,12:16:12
T001661,B005,P020,Curry Powder 100g,Spices,208.06,3,624.18,2024-01-02,21:28:17
T001662,B002,P020,Curry Powder 100g,Spices,203.71,2,407.42,2024-05-08,16:12:47
T001663,B001,P007,Sunlight Soap Bar,Personal Care,149.58,2,299.16,2024-12-02,20:38:37
T001664,B005,P003,Fresh Milk 1L,Dairy,430.66,2,861.32,2025-02-01,15:48:47
T001665,B005,P007,Sunlight Soap Bar,Personal Care,142.97,4,571.88,2025-01-13,12:24:57
T001666,B005,P006,Tomatoes 1kg,Vegetables,295.58,4,1182.32,2024-01-24,11:20:17
T001667,B005,P010,Sugar 1kg,Staples,338.44,2,676.88,2025-03-27,14:12:12
T001668,B004,P021,Coca-Cola 1.5L,Soft Drinks,349.59,3,1048.77,2024-08-29,14:39:31
T001669,B002,P001,Keeri Samba Rice 5kg,Grains,1511.68,4,6046.72,2024-03-02,16:02:44
T001670,B005,P012,Nescafe Coffee 200g,Beverages,1425.62,4,5702.48,2024-10-15,15:18:40
T001671,B002,P005,Local Apples 1kg,Fruits,590.15,6,3540.9,2025-04-30,14:03:20
T001672,B002,P023,Samaposha 200g,Breakfast Cereals,280.09,4,1120.36,2024-06-11,11:19:04
T001673,B005,P014,Anchor Cheese 200g,Dairy,856.5,1,856.5,2024-12-13,17:05:46
T001674,B001,P011,Dilmah Tea Bags 100ct,Beverages,691.5,4,2766.0,2024-02-11,18:56:44
T001675,B001,P013,Prima Pasta 500g,Pasta & Noodles,415.68,2,831.36,2024-12-30,11:08:14
T001676,B001,P024,Canned Fish 425g,Canned Goods,622.14,3,1866.42,2024-01-18,15:32:25
T001677,B005,P023,Samaposha 200g,Breakfast Cereals,285.18,1,285.18,2025-02-18,11:16:55
T001678,B002,P022,Munchee Biscuits 125g,Snacks,123.06,3,369.18,2025-02-10,17:01:02
T001679,B003,P002,White Bread Loaf,Bakery,257.98,1,257.98,2025-04-06,15:03:40
T001680,B003,P022,Munchee Biscuits 125g,Snacks,116.81,3,350.43,2024-11-13,20:39:45
T001681,B005,P023,Samaposha 200g,Breakfast Cereals,287.79,3,863.37,2024-01-25,15:55:34
T001682,B005,P013,Prima Pasta 500g,Pasta & Noodles,418.59,2,837.18,2025-02-21,13:53:07
T001683,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,304.23,1,304.23,2024-05-30,20:26:14
T001684,B004,P014,Anchor Cheese 200g,Dairy,914.44,1,914.44,2024-03-07,20:19:53
T001685,B004,P016,Dhal 500g,Pulses,412.91,2,825.82,2024-03-27,15:23:59
T001686,B004,P021,Coca-Cola 1.5L,Soft Drinks,359.55,3,1078.65,2024-07-01,09:53:03
T001687,B004,P019,Koththu Mix,Ready Meals,475.48,3,1426.44,2025-03-13,09:03:52
T001688,B003,P010,Sugar 1kg,Staples,339.39,2,678.78,2024-12-25,12:56:15
T001689,B001,P016,Dhal 500g,Pulses,399.03,1,399.03,2024-05-17,14:40:15
T001690,B003,P001,Keeri Samba Rice 5kg,Grains,1467.36,2,2934.72,2025-02-12,17:17:53
T001691,B005,P005,Local Apples 1kg,Fruits,603.2,2,1206.4,2024-03-26,14:32:23
T001692,B002,P007,Sunlight Soap Bar,Personal Care,155.74,1,155.74,2024-01-20,15:17:59
T001693,B002,P017,Red Onions 500g,Vegetables,145.62,4,582.48,2024-09-05,13:10:32
T001694,B004,P005,Local Apples 1kg,Fruits,610.37,1,610.37,2024-05-02,12:03:57
T001695,B003,P003,Fresh Milk 1L,Dairy,432.68,2,865.36,2024-07-06,09:01:27
T001696,B005,P007,Sunlight Soap Bar,Personal Care,142.57,2,285.14,2024-09-10,11:41:31
T001697,B001,P002,White Bread Loaf,Bakery,252.13,2,504.26,2024-04-05,17:28:35
T001698,B001,P017,Red Onions 500g,Vegetables,146.66,3,439.98,2024-04-25,13:00:35
T001699,B001,P003,Fresh Milk 1L,Dairy,440.53,4,1762.12,2025-03-25,21:08:49
T001700,B002,P002,White Bread Loaf,Bakery,247.75,2,495.5,2025-01-24,16:28:55
T001701,B005,P016,Dhal 500g,Pulses,399.49,2,798.98,2024-09-03,20:04:09
T001702,B003,P023,Samaposha 200g,Breakfast Cereals,284.21,5,1421.05,2024-07-27,12:37:37
T001703,B005,P015,Thalapath Fish 1kg,Seafood,1767.88,3,5303.64,2024-08-28,18:05:15
T001704,B004,P024,Canned Fish 425g,Canned Goods,582.41,2,1164.82,2025-03-31,15:26:14
T001705,B003,P021,Coca-Cola 1.5L,Soft Drinks,341.1,2,682.2,2025-03-03,21:16:29
T001706,B004,P017,Red Onions 500g,Vegetables,154.31,1,154.31,2024-11-16,11:10:26
T001707,B001,P004,Chicken Meat 1kg,Meat,1233.34,1,1233.34,2024-10-11,20:51:58
T001708,B001,P004,Chicken Meat 1kg,Meat,1246.32,1,1246.32,2024-03-11,10:55:31
T001709,B003,P007,Sunlight Soap Bar,Personal Care,156.3,1,156.3,2024-11-23,14:36:12
T001710,B002,P016,Dhal 500g,Pulses,419.5,1,419.5,2025-02-28,21:16:42
T001711,B001,P006,Tomatoes 1kg,Vegetables,298.27,2,596.54,2025-02-22,18:58:12
T001712,B005,P025,Sausages 250g,Processed Meat,727.73,4,2910.92,2024-02-20,18:05:38
T001713,B002,P020,Curry Powder 100g,Spices,192.4,3,577.2,2025-03-15,17:38:56
T001714,B003,P003,Fresh Milk 1L,Dairy,458.82,1,458.82,2024-12-10,19:42:32
T001715,B002,P007,Sunlight Soap Bar,Personal Care,143.93,4,575.72,2024-03-27,20:02:44
T001716,B003,P020,Curry Powder 100g,Spices,205.3,1,205.3,2024-04-16,16:55:31
T001717,B002,P005,Local Apples 1kg,Fruits,626.96,1,626.96,2024-02-24,12:19:01
T001718,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,312.38,1,312.38,2024-07-28,18:35:21
T001719,B001,P017,Red Onions 500g,Vegetables,147.96,1,147.96,2024-06-13,18:39:04
T001720,B001,P019,Koththu Mix,Ready Meals,476.11,3,1428.33,2024-11-07,15:49:14
T001721,B002,P023,Samaposha 200g,Breakfast Cereals,293.86,4,1175.44,2024-11-03,18:22:45
T001722,B005,P012,Nescafe Coffee 200g,Beverages,1467.89,2,2935.78,2025-03-04,16:02:42
T001723,B005,P009,Coconut Oil 1L,Cooking Oil,833.35,2,1666.7,2025-02-05,16:08:49
T001724,B003,P003,Fresh Milk 1L,Dairy,466.47,1,466.47,2024-03-13,19:04:31
T001725,B004,P025,Sausages 250g,Processed Meat,749.23,1,749.23,2024-12-03,16:35:21
T001726,B005,P001,Keeri Samba Rice 5kg,Grains,1470.79,3,4412.37,2024-07-13,14:11:26
T001727,B001,P003,Fresh Milk 1L,Dairy,460.59,2,921.18,2024-01-26,09:39:01
T001728,B001,P021,Coca-Cola 1.5L,Soft Drinks,346.4,1,346.4,2024-03-17,09:19:44
T001729,B002,P002,White Bread Loaf,Bakery,240.25,3,720.75,2024-06-08,20:51:36
T001730,B005,P022,Munchee Biscuits 125g,Snacks,125.39,4,501.56,2024-12-20,15:35:12
T001731,B004,P025,Sausages 250g,Processed Meat,742.44,1,742.44,2024-04-27,16:02:57
T001732,B001,P002,White Bread Loaf,Bakery,250.65,2,501.3,2025-01-27,17:06:43
T001733,B004,P009,Coconut Oil 1L,Cooking Oil,766.63,1,766.63,2025-03-30,11:59:27
T001734,B003,P011,Dilmah Tea Bags 100ct,Beverages,729.72,1,729.72,2024-07-25,21:05:56
T001735,B004,P016,Dhal 500g,Pulses,390.0,1,390.0,2024-12-09,10:30:37
T001736,B001,P013,Prima Pasta 500g,Pasta & Noodles,386.14,1,386.14,2025-05-13,17:53:03
T001737,B005,P019,Koththu Mix,Ready Meals,496.19,5,2480.95,2024-11-02,14:47:30
T001738,B004,P015,Thalapath Fish 1kg,Seafood,1817.68,4,7270.72,2024-04-03,10:34:05
T001739,B005,P003,Fresh Milk 1L,Dairy,435.55,1,435.55,2025-02-22,18:33:14
T001740,B002,P007,Sunlight Soap Bar,Personal Care,147.23,3,441.69,2025-04-13,08:26:29
T001741,B003,P002,White Bread Loaf,Bakery,248.61,3,745.83,2025-04-30,09:01:11
T001742,B004,P012,Nescafe Coffee 200g,Beverages,1494.63,1,1494.63,2025-05-17,20:54:47
T001743,B003,P013,Prima Pasta 500g,Pasta & Noodles,410.64,1,410.64,2025-05-11,19:58:34
T001744,B005,P010,Sugar 1kg,Staples,354.94,4,1419.76,2024-08-12,17:30:32
T001745,B005,P016,Dhal 500g,Pulses,382.11,4,1528.44,2024-10-07,21:24:15
T001746,B003,P023,Samaposha 200g,Breakfast Cereals,275.38,3,826.14,2024-12-11,20:26:30
T001747,B004,P007,Sunlight Soap Bar,Personal Care,144.81,1,144.81,2024-09-27,12:04:27
T001748,B003,P013,Prima Pasta 500g,Pasta & Noodles,397.85,2,795.7,2024-10-15,21:32:00
T001749,B002,P011,Dilmah Tea Bags 100ct,Beverages,682.55,1,682.55,2024-01-08,18:00:55
T001750,B005,P021,Coca-Cola 1.5L,Soft Drinks,353.68,1,353.68,2024-11-07,21:03:32
T001751,B005,P023,Samaposha 200g,Breakfast Cereals,281.11,3,843.33,2024-10-02,10:08:06
T001752,B005,P022,Munchee Biscuits 125g,Snacks,115.52,5,577.6,2024-05-17,18:50:02
T001753,B001,P017,Red Onions 500g,Vegetables,151.34,3,454.02,2024-04-04,17:14:18
T001754,B002,P024,Canned Fish 425g,Canned Goods,601.98,2,1203.96,2024-08-16,09:41:42
T001755,B002,P023,Samaposha 200g,Breakfast Cereals,284.79,3,854.37,2024-02-01,13:05:18
T001756,B004,P006,Tomatoes 1kg,Vegetables,298.44,8,2387.52,2024-06-01,08:55:12
T001757,B004,P016,Dhal 500g,Pulses,410.23,1,410.23,2024-09-25,16:43:55
T001758,B004,P008,Head & Shoulders Shampoo 400ml,Personal Care,1259.18,6,7555.08,2025-02-06,11:53:52
T001759,B002,P010,Sugar 1kg,Staples,344.64,3,1033.92,2024-12-25,08:07:16
T001760,B001,P021,Coca-Cola 1.5L,Soft Drinks,352.6,6,2115.6,2025-04-23,19:48:05
T001761,B005,P015,Thalapath Fish 1kg,Seafood,1819.3,1,1819.3,2025-01-29,11:26:00
T001762,B005,P022,Munchee Biscuits 125g,Snacks,122.32,5,611.6,2025-03-02,16:29:03
T001763,B001,P006,Tomatoes 1kg,Vegetables,314.61,1,314.61,2024-03-21,16:20:50
T001764,B005,P023,Samaposha 200g,Breakfast Cereals,292.04,2,584.08,2024-01-16,10:31:21
T001765,B003,P016,Dhal 500g,Pulses,415.67,1,415.67,2025-04-11,16:13:24
T001766,B002,P024,Canned Fish 425g,Canned Goods,625.17,2,1250.34,2025-02-13,21:19:59
T001767,B002,P017,Red Onions 500g,Vegetables,145.13,3,435.39,2024-01-02,15:30:15
T001768,B003,P003,Fresh Milk 1L,Dairy,463.22,3,1389.66,2025-03-27,20:43:13
T001769,B003,P002,White Bread Loaf,Bakery,238.1,1,238.1,2024-08-26,12:02:35
T001770,B003,P010,Sugar 1kg,Staples,355.12,10,3551.2,2024-07-29,10:42:15
T001771,B001,P019,Koththu Mix,Ready Meals,508.11,2,1016.22,2024-04-24,19:35:44
T001772,B005,P017,Red Onions 500g,Vegetables,146.67,4,586.68,2024-09-24,20:23:49
T001773,B002,P020,Curry Powder 100g,Spices,209.09,2,418.18,2024-02-14,18:56:39
T001774,B002,P004,Chicken Meat 1kg,Meat,1181.56,4,4726.24,2024-08-20,13:55:46
T001775,B002,P024,Canned Fish 425g,Canned Goods,627.12,1,627.12,2024-06-18,21:41:15
T001776,B001,P024,Canned Fish 425g,Canned Goods,627.91,1,627.91,2025-05-21,19:47:01
T001777,B004,P004,Chicken Meat 1kg,Meat,1148.89,1,1148.89,2024-01-23,16:36:41
T001778,B004,P022,Munchee Biscuits 125g,Snacks,121.68,9,1095.12,2025-05-31,16:03:50
T001779,B001,P016,Dhal 500g,Pulses,409.98,1,409.98,2024-04-29,17:42:00
T001780,B002,P001,Keeri Samba Rice 5kg,Grains,1474.77,4,5899.08,2024-02-25,18:44:06
T001781,B004,P021,Coca-Cola 1.5L,Soft Drinks,339.36,2,678.72,2025-02-28,14:08:11
T001782,B002,P012,Nescafe Coffee 200g,Beverages,1454.9,1,1454.9,2024-01-14,11:34:40
T001783,B004,P023,Samaposha 200g,Breakfast Cereals,267.64,3,802.92,2024-07-20,13:16:16
T001784,B003,P013,Prima Pasta 500g,Pasta & Noodles,384.41,1,384.41,2024-05-30,17:07:33
T001785,B001,P022,Munchee Biscuits 125g,Snacks,122.16,1,122.16,2024-04-29,19:49:50
T001786,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1238.96,1,1238.96,2025-01-15,18:07:34
T001787,B003,P014,Anchor Cheese 200g,Dairy,890.81,1,890.81,2024-10-09,12:02:36
T001788,B005,P025,Sausages 250g,Processed Meat,716.28,4,2865.12,2025-01-24,10:39:23
T001789,B003,P023,Samaposha 200g,Breakfast Cereals,285.18,2,570.36,2025-05-24,09:03:43
T001790,B005,P016,Dhal 500g,Pulses,415.62,2,831.24,2024-06-21,11:30:37
T001791,B001,P022,Munchee Biscuits 125g,Snacks,115.99,3,347.97,2024-03-09,13:22:56
T001792,B001,P010,Sugar 1kg,Staples,338.26,3,1014.78,2025-01-01,21:33:42
T001793,B002,P013,Prima Pasta 500g,Pasta & Noodles,404.99,3,1214.97,2025-02-01,13:30:40
T001794,B002,P002,White Bread Loaf,Bakery,243.65,1,243.65,2024-09-18,18:21:50
T001795,B005,P023,Samaposha 200g,Breakfast Cereals,276.33,3,828.99,2024-07-31,12:32:50
T001796,B004,P021,Coca-Cola 1.5L,Soft Drinks,340.3,1,340.3,2024-01-17,15:58:54
T001797,B005,P011,Dilmah Tea Bags 100ct,Beverages,710.91,6,4265.46,2024-08-30,21:15:11
T001798,B004,P017,Red Onions 500g,Vegetables,157.15,2,314.3,2024-09-28,10:37:46
T001799,B005,P025,Sausages 250g,Processed Meat,715.28,2,1430.56,2024-03-25,10:28:03
T001800,B002,P014,Anchor Cheese 200g,Dairy,886.6,2,1773.2,2024-08-12,20:25:58
T001801,B004,P010,Sugar 1kg,Staples,341.02,2,682.04,2024-04-19,19:41:47
T001802,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,313.22,1,313.22,2024-12-06,14:22:23
T001803,B003,P019,Koththu Mix,Ready Meals,507.86,2,1015.72,2025-04-11,20:20:16
T001804,B005,P001,Keeri Samba Rice 5kg,Grains,1491.45,8,11931.6,2024-05-20,09:44:15
T001805,B005,P003,Fresh Milk 1L,Dairy,442.55,2,885.1,2024-10-28,15:35:55
T001806,B005,P004,Chicken Meat 1kg,Meat,1154.53,3,3463.59,2024-11-22,17:59:16
T001807,B003,P006,Tomatoes 1kg,Vegetables,289.72,3,869.16,2024-01-07,17:33:33
T001808,B003,P006,Tomatoes 1kg,Vegetables,291.8,3,875.4,2025-05-08,11:17:27
T001809,B005,P023,Samaposha 200g,Breakfast Cereals,291.91,1,291.91,2024-04-10,08:04:52
T001810,B004,P016,Dhal 500g,Pulses,389.2,2,778.4,2024-10-10,18:03:00
T001811,B003,P001,Keeri Samba Rice 5kg,Grains,1481.17,3,4443.51,2024-02-11,11:38:50
T001812,B005,P013,Prima Pasta 500g,Pasta & Noodles,398.68,1,398.68,2024-08-17,14:56:36
T001813,B004,P009,Coconut Oil 1L,Cooking Oil,836.75,1,836.75,2024-12-04,14:27:29
T001814,B005,P017,Red Onions 500g,Vegetables,154.0,2,308.0,2025-01-14,19:12:50
T001815,B003,P017,Red Onions 500g,Vegetables,146.62,5,733.1,2024-12-30,09:27:08
T001816,B004,P014,Anchor Cheese 200g,Dairy,935.5,2,1871.0,2024-08-01,08:03:46
T001817,B002,P002,White Bread Loaf,Bakery,243.41,2,486.82,2025-04-05,16:03:05
T001818,B004,P021,Coca-Cola 1.5L,Soft Drinks,361.24,4,1444.96,2024-06-12,21:00:26
T001819,B003,P019,Koththu Mix,Ready Meals,522.72,4,2090.88,2025-04-12,15:53:51
T001820,B005,P014,Anchor Cheese 200g,Dairy,926.19,2,1852.38,2024-03-10,09:06:33
T001821,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1149.39,5,5746.95,2024-01-14,17:00:00
T001822,B004,P021,Coca-Cola 1.5L,Soft Drinks,363.63,2,727.26,2024-01-30,20:47:10
T001823,B005,P006,Tomatoes 1kg,Vegetables,306.8,1,306.8,2024-05-01,21:37:28
T001824,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1194.57,2,2389.14,2024-10-17,12:34:15
T001825,B004,P022,Munchee Biscuits 125g,Snacks,123.03,4,492.12,2025-02-04,08:54:32
T001826,B005,P010,Sugar 1kg,Staples,348.47,3,1045.41,2024-12-17,20:22:52
T001827,B005,P013,Prima Pasta 500g,Pasta & Noodles,394.63,1,394.63,2025-01-29,12:40:24
T001828,B004,P006,Tomatoes 1kg,Vegetables,293.93,2,587.86,2024-12-03,11:37:29
T001829,B003,P018,Eggs (Brown) 6 pack,Dairy & Eggs,310.46,5,1552.3,2024-05-26,10:25:26
T001830,B004,P010,Sugar 1kg,Staples,338.2,2,676.4,2024-03-07,16:22:22
T001831,B004,P014,Anchor Cheese 200g,Dairy,877.27,2,1754.54,2025-04-18,20:44:56
T001832,B002,P017,Red Onions 500g,Vegetables,147.69,4,590.76,2025-04-27,21:46:25
T001833,B003,P010,Sugar 1kg,Staples,345.43,2,690.86,2024-09-06,21:13:22
T001834,B002,P005,Local Apples 1kg,Fruits,624.14,2,1248.28,2024-11-01,15:02:57
T001835,B003,P007,Sunlight Soap Bar,Personal Care,154.0,3,462.0,2025-02-01,15:32:03
T001836,B001,P003,Fresh Milk 1L,Dairy,449.34,4,1797.36,2024-08-18,08:34:20
T001837,B002,P013,Prima Pasta 500g,Pasta & Noodles,408.62,1,408.62,2024-11-21,14:12:11
T001838,B001,P023,Samaposha 200g,Breakfast Cereals,289.57,3,868.71,2024-02-06,18:57:32
T001839,B004,P021,Coca-Cola 1.5L,Soft Drinks,340.42,1,340.42,2024-10-24,16:53:07
T001840,B004,P002,White Bread Loaf,Bakery,259.22,2,518.44,2024-02-29,17:02:32
T001841,B001,P003,Fresh Milk 1L,Dairy,427.64,4,1710.56,2024-06-04,16:39:22
T001842,B004,P022,Munchee Biscuits 125g,Snacks,120.16,1,120.16,2024-10-11,19:35:16
T001843,B001,P008,Head & Shoulders Shampoo 400ml,Personal Care,1202.26,1,1202.26,2025-01-17,20:59:12
T001844,B005,P005,Local Apples 1kg,Fruits,623.41,1,623.41,2025-04-03,19:25:21
T001845,B004,P017,Red Onions 500g,Vegetables,145.76,3,437.28,2024-04-08,10:08:47
T001846,B002,P004,Chicken Meat 1kg,Meat,1159.08,1,1159.08,2024-05-25,17:34:33
T001847,B002,P019,Koththu Mix,Ready Meals,479.55,2,959.1,2024-07-15,18:00:23
T001848,B005,P005,Local Apples 1kg,Fruits,626.87,1,626.87,2024-10-11,10:21:55
T001849,B005,P023,Samaposha 200g,Breakfast Cereals,272.24,2,544.48,2025-03-09,15:33:51
T001850,B001,P025,Sausages 250g,Processed Meat,760.47,1,760.47,2025-02-24,20:30:03
T001851,B002,P005,Local Apples 1kg,Fruits,585.75,3,1757.25,2024-01-11,19:45:22
T001852,B002,P014,Anchor Cheese 200g,Dairy,935.15,1,935.15,2025-04-13,17:57:10
T001853,B001,P003,Fresh Milk 1L,Dairy,443.42,2,886.84,2024-08-27,15:54:46
T001854,B001,P014,Anchor Cheese 200g,Dairy,896.12,3,2688.36,2025-02-15,16:02:37
T001855,B002,P013,Prima Pasta 500g,Pasta & Noodles,411.17,4,1644.68,2025-02-19,21:26:05
T001856,B002,P014,Anchor Cheese 200g,Dairy,908.31,3,2724.93,2024-03-25,18:41:41
T001857,B002,P025,Sausages 250g,Processed Meat,746.8,6,4480.8,2024-09-24,12:26:02
T001858,B003,P013,Prima Pasta 500g,Pasta & Noodles,407.93,3,1223.79,2025-03-06,12:20:28
T001859,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,301.32,1,301.32,2025-05-10,15:30:26
T001860,B005,P007,Sunlight Soap Bar,Personal Care,151.6,3,454.8,2025-02-08,13:57:20
T001861,B005,P011,Dilmah Tea Bags 100ct,Beverages,720.05,1,720.05,2024-04-22,15:58:32
T001862,B002,P002,White Bread Loaf,Bakery,252.66,3,757.98,2025-04-02,11:01:47
T001863,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,308.57,1,308.57,2025-02-06,10:50:41
T001864,B005,P008,Head & Shoulders Shampoo 400ml,Personal Care,1191.48,1,1191.48,2024-06-23,18:18:53
T001865,B004,P007,Sunlight Soap Bar,Personal Care,148.73,3,446.19,2025-01-31,19:11:18
T001866,B004,P020,Curry Powder 100g,Spices,194.97,2,389.94,2024-08-27,17:11:20
T001867,B001,P003,Fresh Milk 1L,Dairy,455.24,1,455.24,2024-10-15,10:06:58
T001868,B004,P004,Chicken Meat 1kg,Meat,1200.58,4,4802.32,2024-01-09,12:29:19
T001869,B003,P020,Curry Powder 100g,Spices,193.46,3,580.38,2025-05-19,12:32:18
T001870,B003,P004,Chicken Meat 1kg,Meat,1223.13,3,3669.39,2024-02-10,17:25:32
T001871,B001,P007,Sunlight Soap Bar,Personal Care,143.85,4,575.4,2025-04-02,10:29:39
T001872,B002,P023,Samaposha 200g,Breakfast Cereals,287.05,2,574.1,2024-02-24,11:11:47
T001873,B005,P018,Eggs (Brown) 6 pack,Dairy & Eggs,305.21,2,610.42,2025-05-11,15:10:41
T001874,B005,P025,Sausages 250g,Processed Meat,747.6,2,1495.2,2024-10-26,09:45:24
T001875,B002,P015,Thalapath Fish 1kg,Seafood,1740.4,5,8702.0,2025-02-28,13:53:16
T001876,B005,P024,Canned Fish 425g,Canned Goods,616.01,2,1232.02,2024-09-06,16:40:37
T001877,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,299.8,1,299.8,2024-11-10,09:51:22
T001878,B005,P003,Fresh Milk 1L,Dairy,452.4,3,1357.2,2025-04-07,18:20:49
T001879,B005,P006,Tomatoes 1kg,Vegetables,286.05,5,1430.25,2024-12-08,09:02:48
T001880,B003,P008,Head & Shoulders Shampoo 400ml,Personal Care,1186.61,1,1186.61,2024-06-02,15:16:07
T001881,B003,P025,Sausages 250g,Processed Meat,786.04,1,786.04,2024-11-26,15:35:49
T001882,B005,P025,Sausages 250g,Processed Meat,756.58,2,1513.16,2024-04-09,10:39:32
T001883,B001,P003,Fresh Milk 1L,Dairy,436.14,2,872.28,2025-03-05,19:44:20
T001884,B003,P013,Prima Pasta 500g,Pasta & Noodles,412.54,4,1650.16,2024-09-29,18:36:56
T001885,B002,P012,Nescafe Coffee 200g,Beverages,1436.9,6,8621.4,2025-04-18,13:36:35
T001886,B001,P002,White Bread Loaf,Bakery,257.19,1,257.19,2025-03-29,19:44:01
T001887,B001,P018,Eggs (Brown) 6 pack,Dairy & Eggs,289.55,4,1158.2,2025-03-17,17:34:10
T001888,B002,P009,Coconut Oil 1L,Cooking Oil,771.79,1,771.79,2025-05-17,19:58:26
T001889,B005,P006,Tomatoes 1kg,Vegetables,314.61,4,1258.44,2024-02-16,11:42:33
T001890,B004,P005,Local Apples 1kg,Fruits,583.56,1,583.56,2024-10-14,09:00:24
T001891,B005,P012,Nescafe Coffee 200g,Beverages,1434.62,1,1434.62,2024-10-18,18:07:21
T001892,B001,P025,Sausages 250g,Processed Meat,715.52,3,2146.56,2025-02-09,13:46:33
T001893,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,305.86,1,305.86,2024-05-08,15:26:01
T001894,B001,P022,Munchee Biscuits 125g,Snacks,122.45,5,612.25,2024-05-05,17:36:24
T001895,B005,P011,Dilmah Tea Bags 100ct,Beverages,702.23,2,1404.46,2024-04-30,15:45:46
T001896,B001,P016,Dhal 500g,Pulses,394.38,1,394.38,2025-02-16,08:18:37
T001897,B003,P001,Keeri Samba Rice 5kg,Grains,1574.01,4,6296.04,2024-08-01,14:02:57
T001898,B004,P025,Sausages 250g,Processed Meat,757.36,4,3029.44,2024-11-22,15:03:51
T001899,B001,P009,Coconut Oil 1L,Cooking Oil,783.16,2,1566.32,2025-04-15,12:33:26
T001900,B004,P002,White Bread Loaf,Bakery,237.79,3,713.37,2024-08-30,11:45:20
T001901,B002,P016,Dhal 500g,Pulses,390.02,2,780.04,2025-04-04,10:03:46
T001902,B003,P023,Samaposha 200g,Breakfast Cereals,289.18,3,867.54,2025-05-18,17:07:18
T001903,B004,P005,Local Apples 1kg,Fruits,573.52,1,573.52,2024-10-23,13:34:51
T001904,B003,P022,Munchee Biscuits 125g,Snacks,121.2,1,121.2,2024-08-26,13:51:38
T001905,B002,P018,Eggs (Brown) 6 pack,Dairy & Eggs,302.96,1,302.96,2025-02-11,13:16:01
T001906,B005,P014,Anchor Cheese 200g,Dairy,932.71,1,932.71,2025-02-04,21:50:49
T001907,B001,P004,Chicken Meat 1kg,Meat,1183.64,6,7101.84,2025-05-11,12:27:57
T001908,B003,P003,Fresh Milk 1L,Dairy,452.02,1,452.02,2024-05-22,21:24:05
